pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_rade_original,pl_bmasse_original,pl_orbper_original,pl_eqt_original,pl_dens_original,st_teff_original,st_rad_original,st_mass_original,st_lum_original
Kepler-216 b,-0.036523080770861235,-0.14377511188276318,-0.0054771143120402495,-0.1272953851350745,-0.019616914683697022,0.652014075087975,0.29035289072297504,0.6526447739915092,1.7236050069446414,2.3,189.74451,7.6935719644,797.0,1.31,6093.45,1.62969,1.14,0.51836
Kepler-216 b,-0.04307069074954059,-0.14377511188276318,-0.005477114278264338,0.59087696516243,-0.019616914683697022,0.845270450934922,-0.06099725445048304,0.4679722313334198,0.04637521682541156,1.91,189.74451,7.69364042,1003.0,1.31,6277.0,1.031,1.085,-0.08288
Kepler-32 c,-0.03971294204252553,-0.14377511188276318,-0.005476593071705471,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,-0.10746815131791068,0.04490422451670536,0.04637521682541156,2.11,189.74451,8.75,797.0,1.31,5613.0,0.951815,0.959,-0.08288
Kepler-32 c,-0.04021660434857779,-0.14377511188276318,-0.005476591858176298,-1.3405185788415386,-0.019616914683697022,-1.839577047892179,-0.37262251474730806,-1.429118434154228,0.04637521682541156,2.08,189.74451,8.75245953,449.0,1.31,3727.0,0.5,0.52,-0.08288
Kepler-32 c,-0.04189547870208532,-0.14377511188276318,-0.005476592045312598,-0.1272953851350745,-0.019616914683697022,-1.772192640078479,-0.32894098673523026,-1.272284437881197,-3.1029079761745586,1.98,189.74451,8.75208025,797.0,1.31,3791.0,0.574432,0.566709,-1.21181
Kepler-32 c,-0.042567028443488336,-0.14377511188276318,-0.005476592084907852,-0.1272953851350745,-0.019616914683697022,-1.7764041655668352,-0.369101325365423,-1.4492645297169289,0.04637521682541156,1.94,189.74451,8.752,797.0,1.31,3787.0,0.506,0.514,-0.08288
Kepler-32 c,-0.036523080770861235,-0.14377511188276318,-0.0054765920370925735,-0.1272953851350745,-0.019616914683697022,-1.772192640078479,-0.32894098673523026,-1.272284437881197,-3.1029079761745586,2.3,189.74451,8.75209691,797.0,1.31,3791.0,0.574432,0.566709,-1.21181
Kepler-32 c,-0.04122392896068231,-0.4043343073331038,-0.005476592084907852,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,-0.3556034327348637,-1.2746650348401898,0.04637521682541156,2.02,7.7,8.752,797.0,1.31,5613.0,0.529,0.566,-0.08288
Kepler-32 c,-0.04155970383138381,-0.14377511188276318,-0.00547659198622809,-1.2673068343937346,-0.019616914683697022,-1.770086877334301,-0.3550165678378829,-1.361964782278559,0.04637521682541156,2.0,189.74451,8.7522,470.0,1.31,3793.0,0.53,0.54,-0.08288
Kepler-32 c,-0.038201955124368754,-0.14377511188276318,-0.005476592032385549,-1.3405185788415386,-0.019616914683697022,-1.839577047892179,-0.37262251474730806,-1.429118434154228,0.04637521682541156,2.2,189.74451,8.75210645,449.0,1.31,3727.0,0.5,0.52,-0.08288
