planet_radius,planet_mass,orbital_period,semi_major_axis,equilibrium_temp,planet_density,star_temp,star_luminosity,star_metallicity,star_type,stellar_compatibility,orbital_stability,star_class_B,star_class_D,star_class_F,star_class_G,star_class_K,star_class_L,star_class_M,star_class_T,star_class_W,star_class_m,habitable,habitability_score
1.552,192.60498,10.3392924,0.1008,797.0,1.31,5106.0,-0.082525,-0.002,G0 V,0.5302180685358255,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.5642265e-05
2.3,192.60498,5.43312937,0.1008,797.0,1.31,5047.0,-0.40427,-0.002,G0 V,0.5240913811007268,0.0027734106526557,0,0,0,1,0,0,0,0,0,0,0,1.4654677e-05
2.3,192.60498,5.433132902,0.1008,797.0,1.31,5047.0,-0.40427,-0.002,G0 V,0.5240913811007268,0.0027734106798232,0,0,0,1,0,0,0,0,0,0,0,1.4654677e-05
1.36,192.60498,5.43312169,0.1008,797.0,1.31,5295.0,-0.082525,0.03,G0 V,0.5498442367601246,0.0027734105935827,0,0,0,1,0,0,0,0,0,0,0,0.00010430798
1.4,192.60498,5.433043,0.055,797.0,1.31,5166.0,-0.082525,-0.002,G0 V,0.5364485981308411,0.0027734099883145,0,0,0,1,0,0,0,0,0,0,0,8.186575e-05
1.41,192.60498,5.43312169,0.0568,797.0,1.31,5229.0,-0.082525,0.07,G0 V,0.5429906542056074,0.0027734105935827,0,0,0,1,0,0,0,0,0,0,0,0.000114575225
1.268,192.60498,5.43312169,0.05753,797.0,1.31,5106.0,-0.082525,0.13,G0 V,0.5302180685358255,0.0027734105935827,0,0,0,1,0,0,0,0,0,0,0,8.613353e-05
1.43,192.60498,5.433074,0.058,797.0,1.31,5232.0,-0.082525,-0.002,G0 V,0.5433021806853583,0.0027734102267605,0,0,0,1,0,0,0,0,0,0,0,2.5579146e-05
2.64,192.60498,12.75934834,0.1004,797.0,1.31,5229.0,-0.082525,0.07,G0 V,0.5429906542056074,0.0028309312512607,0,0,0,1,0,0,0,0,0,0,0,2.1087471e-05
2.6,192.60498,12.759712,0.102,797.0,1.31,5232.0,-0.082525,-0.002,G0 V,0.5433021806853583,0.0028309341656974,0,0,0,1,0,0,0,0,0,0,0,1.6521746e-05
2.3,192.60498,12.75935099,0.1008,797.0,1.31,5047.0,-0.40427,-0.002,G0 V,0.5240913811007268,0.0028309312724982,0,0,0,1,0,0,0,0,0,0,0,1.2400293e-05
2.281,192.60498,12.76,0.1008,797.0,1.31,5139.2,-0.082525,-0.002,G0 V,0.5336656282450675,0.0028309364737855,0,0,0,1,0,0,0,0,0,0,0,1.4123479e-05
2.58,192.60498,12.75934489,0.0988,797.0,1.31,4963.0,-0.082525,0.16,G0 V,0.5153686396677051,0.0028309312236118,0,0,0,1,0,0,0,0,0,0,0,1.7553642e-05
2.371,192.60498,12.75934834,0.10166,797.0,1.31,5106.0,-0.082525,0.13,G0 V,0.5302180685358255,0.0028309312512607,0,0,0,1,0,0,0,0,0,0,0,1.8053766e-05
2.482,192.60498,10.3392924,0.1008,797.0,1.31,5106.0,-0.082525,-0.002,G0 V,0.5302180685358255,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.5642265e-05
2.54,192.60498,12.75934834,0.1008,797.0,1.31,5295.0,-0.082525,0.03,G0 V,0.5498442367601246,0.0028309312512607,0,0,0,1,0,0,0,0,0,0,0,1.904753e-05
2.3,192.60498,12.759345,0.1008,797.0,0.487,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028309312244933,0,0,0,1,0,0,0,0,0,0,0,1.1758599e-05
2.4,192.60498,12.760082,0.098,797.0,1.31,5166.0,-0.082525,-0.002,G0 V,0.5364485981308411,0.0028309371309501,0,0,0,1,0,0,0,0,0,0,0,1.4260513e-05
2.56,192.60498,12.759,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028309284596068,0,0,0,1,0,0,0,0,0,0,0,1.572994e-05
2.3,192.60498,12.75934489,0.1008,797.0,1.31,5047.0,-0.40427,-0.002,G0 V,0.5240913811007268,0.0028309312236118,0,0,0,1,0,0,0,0,0,0,0,1.2400293e-05
2.9,192.60498,25.75260028,0.1604,797.0,1.31,5229.0,-0.082525,0.07,G0 V,0.5429906542056074,0.0029390378907316,0,0,0,1,0,0,0,0,0,0,0,3.7134083e-05
2.47,192.60498,25.752,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0029390327055559,0,0,0,1,0,0,0,0,0,0,0,1.1651394e-05
2.3,192.60498,25.75274977,0.1008,797.0,1.31,5047.0,-0.40427,-0.002,G0 V,0.5240913811007268,0.0029390391820184,0,0,0,1,0,0,0,0,0,0,0,1.10576675e-05
2.51,192.60498,25.751974,0.163,797.0,1.31,5232.0,-0.082525,-0.002,G0 V,0.5433021806853583,0.0029390324809702,0,0,0,1,0,0,0,0,0,0,0,3.310456e-05
2.3,192.60498,25.75279064,0.1008,797.0,1.31,5047.0,-0.40427,-0.002,G0 V,0.5240913811007268,0.0029390395350515,0,0,0,1,0,0,0,0,0,0,0,1.10576675e-05
2.19,192.60498,10.3392924,0.1008,797.0,1.31,5106.0,-0.082525,-0.002,G0 V,0.5302180685358255,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.5642265e-05
2.7,192.60498,25.75101,0.156,797.0,1.31,5166.0,-0.082525,-0.002,G0 V,0.5364485981308411,0.0029390241540467,0,0,0,1,0,0,0,0,0,0,0,2.6542255e-05
2.354,192.60498,25.75,0.1008,797.0,1.31,5139.2,-0.082525,-0.002,G0 V,0.5336656282450675,0.002939015429831,0,0,0,1,0,0,0,0,0,0,0,1.0718505e-05
2.3,192.60498,25.75275,0.1008,797.0,0.6,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0029390391840051,0,0,0,1,0,0,0,0,0,0,0,1.1334202e-05
2.602,192.60498,25.75260028,0.16233,797.0,1.31,5106.0,-0.082525,0.13,G0 V,0.5302180685358255,0.0029390378907316,0,0,0,1,0,0,0,0,0,0,0,3.2468306e-05
2.27,192.60498,25.75274977,0.1578,797.0,1.31,4963.0,-0.082525,0.16,G0 V,0.5153686396677051,0.0029390391820184,0,0,0,1,0,0,0,0,0,0,0,2.821997e-05
2.72,192.60498,25.75260028,0.1008,797.0,1.31,5295.0,-0.082525,0.03,G0 V,0.5498442367601246,0.0029390378907316,0,0,0,1,0,0,0,0,0,0,0,1.4387813e-05
2.3,192.60498,51.1658019,0.1008,797.0,1.31,5047.0,-0.40427,-0.002,G0 V,0.5240913811007268,0.0031762750235994,0,0,0,1,0,0,0,0,0,0,0,1.8307242e-05
2.3,192.60498,51.1658,0.1008,797.0,0.041,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0031762750044309,0,0,0,1,0,0,0,0,0,0,0,1.472586e-05
1.54,192.60498,51.16579,0.2534,797.0,1.31,5229.0,-0.082525,0.07,G0 V,0.5429906542056074,0.0031762749035436,0,0,0,1,0,0,0,0,0,0,0,5.991752e-05
2.3,192.60498,51.165655676,0.1008,797.0,1.31,5047.0,-0.40427,-0.002,G0 V,0.5240913811007268,0.0031762735483867,0,0,0,1,0,0,0,0,0,0,0,1.8307242e-05
1.377,192.60498,51.16579,0.25654,797.0,1.31,5106.0,-0.082525,0.13,G0 V,0.5302180685358255,0.0031762749035436,0,0,0,1,0,0,0,0,0,0,0,0.006998004
1.45,192.60498,51.16579,0.1008,797.0,1.31,5295.0,-0.082525,0.03,G0 V,0.5498442367601246,0.0031762749035436,0,0,0,1,0,0,0,0,0,0,0,1.9301737e-05
1.452,192.60498,10.3392924,0.1008,797.0,1.31,5106.0,-0.082525,-0.002,G0 V,0.5302180685358255,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.5642265e-05
1.51,192.60498,51.1658019,0.2494,797.0,1.31,4963.0,-0.082525,0.16,G0 V,0.5153686396677051,0.0031762750235994,0,0,0,1,0,0,0,0,0,0,0,7.55623e-05
1.83,192.60498,38.326218,0.2209,797.0,1.31,5448.0,-0.082525,0.21,G0 V,0.5657320872274143,0.0030518157232365,0,0,0,1,0,0,0,0,0,0,0,3.874378e-05
2.3,192.60498,38.32617372,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0030518153108313,0,0,0,1,0,0,0,0,0,0,0,9.823525e-06
2.3,192.60498,38.3262237,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0030518157763239,0,0,0,1,0,0,0,0,0,0,0,8.94593e-06
2.43,192.60498,38.3262237,0.2084,797.0,1.31,5229.0,-0.082525,0.08,G0 V,0.5429906542056074,0.0030518157763239,0,0,0,1,0,0,0,0,0,0,0,3.2910662e-05
1.41,192.60498,38.32527,0.211,797.0,1.31,5331.0,-0.082525,-0.002,G0 V,0.5535825545171339,0.003051806893989,0,0,0,1,0,0,0,0,0,0,0,0.0014395124
2.28995546,192.60498,38.3260994,0.1008,797.0,1.31,5229.0,-0.082525,0.08,G0 V,0.5429906542056074,0.0030518146186464,0,0,0,1,0,0,0,0,0,0,0,1.3300793e-05
1.75,192.60498,4.04355245,0.0413,797.0,1.31,3871.0,-0.082525,0.07,G0 V,0.4019730010384216,0.0027627633290379,0,0,0,1,0,0,0,0,0,0,0,1.8028544e-05
0.92,192.60498,4.04355143,0.0391,797.0,1.31,3767.0,-0.082525,-0.2,G0 V,0.3911734164070612,0.0027627633212524,0,0,0,1,0,0,0,0,0,0,1,0.9986771
1.39109603,192.60498,4.043540001,0.1008,797.0,1.31,3871.0,-0.082525,0.07,G0 V,0.4019730010384216,0.0027627632340164,0,0,0,1,0,0,0,0,0,0,0,0.000106126965
1.06,192.60498,4.043539,0.04,797.0,1.31,3969.0,-0.082525,-0.002,G0 V,0.4121495327102804,0.002762763226376,0,0,0,1,0,0,0,0,0,0,1,0.9966248
1.22,192.60498,4.04,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027627362139462,0,0,0,1,0,0,0,0,0,0,0,0.0007907253
2.3,192.60498,4.04355245,0.1008,797.0,1.31,3802.0,-1.1701,-0.002,G0 V,0.3948078920041536,0.0027627633290379,0,0,0,1,0,0,0,0,0,0,0,2.6210106e-05
2.74,192.60498,29.5391328,0.2048,797.0,1.31,6616.0,-0.082525,0.07,G0 V,0.5129802699896158,0.00297211383993,0,0,0,1,0,0,0,0,0,0,0,4.460257e-05
2.3,192.60498,29.5390897,0.1008,797.0,1.31,6198.0,0.33126,-0.002,G0 V,0.688890292834891,0.0029721134592079,0,0,0,1,0,0,0,0,0,0,0,5.7681505e-06
2.7,192.60498,29.53838,0.2,797.0,1.31,6530.0,-0.082525,-0.002,G0 V,0.5219106957424714,0.0029721071901157,0,0,0,1,0,0,0,0,0,0,0,4.3705855e-05
2.3,192.60498,29.53921293,0.1008,797.0,1.31,6198.0,0.33126,-0.002,G0 V,0.688890292834891,0.0029721145477554,0,0,0,1,0,0,0,0,0,0,0,5.7681505e-06
2.51,192.60498,29.5390897,0.204,797.0,1.31,6572.0,-0.082525,0.07,G0 V,0.5175493250259605,0.0029721134592079,0,0,0,1,0,0,0,0,0,0,0,4.460257e-05
2.76022913,192.60498,29.53910065,0.1008,797.0,1.31,6572.0,-0.082525,0.07,G0 V,0.5175493250259605,0.0029721135559343,0,0,0,1,0,0,0,0,0,0,0,1.4934408e-05
1.14651332,192.60498,1.480280042,0.1008,797.0,1.31,5897.0,-0.082525,0.02,G0 V,0.5876427829698857,0.0027433358066752,0,0,0,1,0,0,0,0,0,0,1,0.9996476
0.98,192.60498,1.480280588,0.0257,797.0,1.31,5897.0,-0.082525,0.02,G0 V,0.5876427829698857,0.0027433358107843,0,0,0,1,0,0,0,0,0,0,1,0.99885213
1.1,192.60498,1.480311,0.026,797.0,1.31,5905.0,-0.082525,-0.002,G0 V,0.5868120456905503,0.0027433360396617,0,0,0,1,0,0,0,0,0,0,1,0.99922204
2.3,192.60498,1.480283464,0.1008,797.0,1.31,5969.97,0.27421,0.048,G0 V,0.6897494205607476,0.0027433358324288,0,0,0,1,0,0,0,0,0,0,0,9.003918e-06
0.97,192.60498,1.480283464,0.0257,797.0,1.31,5897.0,-0.082525,0.02,G0 V,0.5876427829698857,0.0027433358324288,0,0,0,1,0,0,0,0,0,0,1,0.99885213
3.46,192.60498,70.468171,0.3512,797.0,1.31,6461.0,-0.082525,-0.14,G0 V,0.5290758047767393,0.0033837302851057,0,0,0,1,0,0,0,0,0,0,0,7.085962e-05
3.57,192.60498,70.4680266,0.351,797.0,1.31,6458.0,-0.082525,-0.14,G0 V,0.5293873312564901,0.0033837286317799,0,0,0,1,0,0,0,0,0,0,0,7.085962e-05
2.3,192.60498,70.46843597,0.1008,797.0,1.31,6085.02,0.41465,0.0114,G0 V,0.7339783800623052,0.0033837333189171,0,0,0,1,0,0,0,0,0,0,0,1.3044643e-05
3.941407550000001,192.60498,70.46829987,0.1008,797.0,1.31,6461.0,-0.082525,-0.14,G0 V,0.5290758047767393,0.0033837317606203,0,0,0,1,0,0,0,0,0,0,0,1.2280875e-05
2.3,192.60498,70.468171,0.1008,797.0,1.31,6085.02,0.41465,0.0114,G0 V,0.7339783800623052,0.0033837302851057,0,0,0,1,0,0,0,0,0,0,0,1.3044643e-05
3.6,192.60498,70.4654,0.354,797.0,1.31,6450.0,-0.082525,-0.002,G0 V,0.5302180685358255,0.0033836985584767,0,0,0,1,0,0,0,0,0,0,0,7.0368726e-05
2.82,192.60498,10.41890782,0.0917,797.0,1.31,5692.0,-0.082525,0.04,G0 V,0.5910695742471443,0.0028122980158174,0,0,0,1,0,0,0,0,0,0,0,1.4403148e-05
2.49508857,192.60498,10.41889954,0.1008,797.0,1.31,5692.0,-0.082525,0.04,G0 V,0.5910695742471443,0.0028122979503307,0,0,0,1,0,0,0,0,0,0,0,1.396204e-05
2.8,192.60498,10.418751,0.089,797.0,1.31,5639.0,-0.082525,-0.002,G0 V,0.5855659397715473,0.0028122967755254,0,0,0,1,0,0,0,0,0,0,0,1.3474375e-05
2.3,192.60498,10.4188915,0.1008,797.0,1.31,5665.0,-0.136,-0.002,G0 V,0.5882658359293873,0.0028122978867422,0,0,0,1,0,0,0,0,0,0,0,8.132942e-06
3.17,192.60498,10.4188915,0.0917,797.0,1.31,5692.0,-0.082525,0.04,G0 V,0.5910695742471443,0.0028122978867422,0,0,0,1,0,0,0,0,0,0,0,1.4403148e-05
2.3,192.60498,10.41891583,0.1008,797.0,1.31,5665.0,-0.136,-0.002,G0 V,0.5882658359293873,0.0028122980791686,0,0,0,1,0,0,0,0,0,0,0,8.132942e-06
2.3,192.60498,105.0145774,0.1008,797.0,1.31,5788.86,0.17488,-0.2396,G0 V,0.6688242741433021,0.0038316316292218,0,0,0,1,0,0,0,0,0,0,0,1.6602171e-05
2.3,192.60498,105.01465499,0.1008,797.0,1.31,5788.86,0.17488,-0.2396,G0 V,0.6688242741433021,0.0038316327683521,0,0,0,1,0,0,0,0,0,0,0,1.6602171e-05
2.27904508,192.60498,105.0149994,0.1008,797.0,1.31,5868.0,-0.082525,-0.22,G0 V,0.5906542056074766,0.003831637824783,0,0,0,1,0,0,0,0,0,0,0,2.0579688e-05
1.89,192.60498,105.0141157,0.4237,797.0,1.31,5855.0,-0.082525,-0.2,G0 V,0.5920041536863966,0.003831624850831,0,0,0,1,0,0,0,0,0,0,0,6.105524e-05
2.29,192.60498,105.0145774,0.4229,797.0,1.31,5868.0,-0.082525,-0.22,G0 V,0.5906542056074766,0.0038316316292218,0,0,0,1,0,0,0,0,0,0,0,6.685014e-05
1.88,192.60498,105.0129,0.43,797.0,1.31,5853.0,-0.082525,-0.002,G0 V,0.5922118380062306,0.0038316070027982,0,0,0,1,0,0,0,0,0,0,0,2.8691407e-05
2.048,192.60498,105.0141157,0.4161,797.0,1.31,5789.0,-0.082525,-0.23,G0 V,0.5988577362409138,0.003831624850831,0,0,0,1,0,0,0,0,0,0,0,7.788314e-05
2.3,192.60498,59.65869219,0.1008,797.0,1.31,5172.78,-0.50273,-0.3184,G0 V,0.5371526479750779,0.0032643328682928,0,0,0,1,0,0,0,0,0,0,0,1.1414842e-05
2.6,192.60498,59.6626,0.286,797.0,1.31,5419.0,-0.082525,-0.002,G0 V,0.5627206645898235,0.0032643745099357,0,0,0,1,0,0,0,0,0,0,0,7.197987e-05
2.9,192.60498,59.65943,0.271,797.0,1.31,5349.0,-0.082525,-0.52,G0 V,0.5554517133956386,0.0032643407303185,0,0,0,1,0,0,0,0,0,0,0,0.00063700665
3.01299077,192.60498,59.65829849,0.1008,797.0,1.31,5243.0,-0.082525,0.14,G0 V,0.5444444444444444,0.0032643286730825,0,0,0,1,0,0,0,0,0,0,0,2.2340131e-05
3.59,192.60498,59.6585348,0.2873,797.0,1.31,5243.0,-0.082525,0.14,G0 V,0.5444444444444444,0.0032643311911664,0,0,0,1,0,0,0,0,0,0,0,6.577244e-05
2.3,192.60498,59.6585348,0.1008,797.0,1.31,5172.78,-0.50273,-0.3184,G0 V,0.5371526479750779,0.0032643311911664,0,0,0,1,0,0,0,0,0,0,0,1.1414842e-05
2.57,192.60498,15.13590453,0.1286,797.0,1.31,6050.0,-0.082525,0.14,G0 V,0.571754932502596,0.0028501063885161,0,0,0,1,0,0,0,0,0,0,0,2.5663638e-05
2.3,192.60498,15.13590453,0.1008,797.0,1.31,6264.0,0.28665,-0.002,G0 V,0.6641927102803737,0.0028501063885161,0,0,0,1,0,0,0,0,0,0,0,6.2489703e-06
2.3,192.60498,15.13590922,0.1008,797.0,1.31,6264.0,0.28665,-0.002,G0 V,0.6641927102803737,0.0028501064266135,0,0,0,1,0,0,0,0,0,0,0,6.2489703e-06
2.54,192.60498,15.1358,0.116,797.0,1.31,5705.0,-0.082525,-0.002,G0 V,0.5924195223260643,0.0028501055394081,0,0,0,1,0,0,0,0,0,0,0,1.371009e-05
2.54,192.60498,15.13591895,0.1274,797.0,1.31,6047.0,-0.082525,0.14,G0 V,0.5720664589823469,0.0028501065056513,0,0,0,1,0,0,0,0,0,0,0,2.5663638e-05
2.23346338,192.60498,15.13589954,0.1008,797.0,1.31,6050.0,-0.082525,0.14,G0 V,0.571754932502596,0.0028501063479818,0,0,0,1,0,0,0,0,0,0,0,2.095502e-05
3.35,192.60498,89.1934705,0.3961,797.0,1.31,6277.0,-0.082525,-0.18,G0 V,0.5481827622014538,0.0036126315437945,0,0,0,1,0,0,0,0,0,0,0,7.561931e-05
3.941407550000001,192.60498,89.1934967,0.1008,797.0,1.31,6071.0,-0.082525,-0.06,G0 V,0.5695742471443406,0.0036126318857335,0,0,0,1,0,0,0,0,0,0,0,2.976369e-05
3.81,192.60498,89.1935737,0.3987,797.0,1.31,6071.0,-0.082525,-0.06,G0 V,0.5695742471443406,0.0036126328906692,0,0,0,1,0,0,0,0,0,0,0,0.00010590172
3.941407550000001,192.60498,89.19284,0.406,797.0,1.31,6278.0,-0.082525,-0.002,G0 V,0.5480789200415368,0.0036126233150905,0,0,0,1,0,0,0,0,0,0,0,5.3992186e-05
2.3,192.60498,89.1935737,0.1008,797.0,1.31,6173.0,0.21523,-0.002,G0 V,0.6450743468328142,0.0036126328906692,0,0,0,1,0,0,0,0,0,0,0,1.2034228e-05
2.3,192.60498,89.19354375,0.1008,797.0,1.31,6173.0,0.21523,-0.002,G0 V,0.6450743468328142,0.0036126324997883,0,0,0,1,0,0,0,0,0,0,0,1.2034228e-05
3.184,192.60498,89.1934705,0.40598,797.0,1.31,6143.0,-0.082525,0.04,G0 V,0.5620976116303219,0.0036126315437945,0,0,0,1,0,0,0,0,0,0,0,5.5742865e-05
3.5,192.60498,36.8601,0.1008,797.0,0.75,5732.0,-0.082525,-0.11,G0 V,0.5952232606438214,0.0030382217409678,0,0,0,1,0,0,0,0,0,0,0,1.1172859e-05
2.68,192.60498,36.8567758,0.2184,797.0,1.31,5768.0,-0.082525,0.14,G0 V,0.5989615784008308,0.0030381910562812,0,0,0,1,0,0,0,0,0,0,0,1.7874365e-05
3.941407550000001,192.60498,36.8568008,0.21101,797.0,1.31,5732.0,-0.082525,-0.11,G0 V,0.5952232606438214,0.0030381912870463,0,0,0,1,0,0,0,0,0,0,0,2.982361e-05
3.62,192.60498,36.8568008,0.2222,797.0,1.31,6220.0,-0.082525,-0.1,G0 V,0.5541017653167186,0.0030381912870463,0,0,0,1,0,0,0,0,0,0,0,4.4427714e-05
2.3,192.60498,36.8567758,0.1008,797.0,1.31,5800.0,0.24,-0.002,G0 V,0.6937154724818275,0.0030381910562812,0,0,0,1,0,0,0,0,0,0,0,5.0931417e-06
3.32,192.60498,36.8568008,0.1008,797.0,1.31,5778.0,-0.082525,0.0,G0 V,0.6,0.0030381912870463,0,0,0,1,0,0,0,0,0,0,0,7.78691e-06
2.9,192.60498,36.855,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0030381746646614,0,0,0,1,0,0,0,0,0,0,0,9.823525e-06
3.1,192.60498,36.855,0.1008,797.0,1.0,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0030381746646614,0,0,0,1,0,0,0,0,0,0,0,9.556103e-06
2.9,192.60498,36.85478,0.223,797.0,1.31,6197.0,-0.082525,-0.002,G0 V,0.5564901349948079,0.0030381726339516,0,0,0,1,0,0,0,0,0,0,0,3.2502972e-05
3.619,192.60498,10.3392924,0.1008,797.0,1.31,5732.0,-0.082525,-0.002,G0 V,0.5952232606438214,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.4290533e-05
2.3,192.60498,36.85698791,0.1008,797.0,1.31,5800.0,0.24,-0.002,G0 V,0.6937154724818275,0.003038193014186,0,0,0,1,0,0,0,0,0,0,0,5.0931417e-06
2.3,192.60498,49.4112273,0.1008,797.0,1.31,5800.0,0.24,-0.002,G0 V,0.6937154724818275,0.0031586717099017,0,0,0,1,0,0,0,0,0,0,0,8.641333e-06
3.941407550000001,192.60498,49.41121127,0.2655,797.0,1.31,5768.0,-0.082525,0.14,G0 V,0.5989615784008308,0.0031586715499671,0,0,0,1,0,0,0,0,0,0,0,3.118665e-05
3.941407550000001,192.60498,49.41117582,0.1008,797.0,1.31,5778.0,-0.082525,0.0,G0 V,0.6,0.0031586711962752,0,0,0,1,0,0,0,0,0,0,0,1.1999573e-05
3.941407550000001,192.60498,49.41117582,0.25655,797.0,1.31,5732.0,-0.082525,-0.11,G0 V,0.5952232606438214,0.0031586711962752,0,0,0,1,0,0,0,0,0,0,0,5.6691904e-05
3.941407550000001,192.60498,49.412,0.1008,797.0,0.2,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0031586794193083,0,0,0,1,0,0,0,0,0,0,0,1.472586e-05
2.3,192.60498,49.41121127,0.1008,797.0,1.31,5800.0,0.24,-0.002,G0 V,0.6937154724818275,0.0031586715499671,0,0,0,1,0,0,0,0,0,0,0,8.641333e-06
3.941407550000001,192.60498,10.3392924,0.1008,797.0,1.31,5732.0,-0.082525,-0.002,G0 V,0.5952232606438214,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.4290533e-05
3.941407550000001,192.60498,49.41117582,0.2701,797.0,1.31,6220.0,-0.082525,-0.1,G0 V,0.5541017653167186,0.0031586711962752,0,0,0,1,0,0,0,0,0,0,0,7.6404904e-05
3.941407550000001,192.60498,49.412,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0031586794193083,0,0,0,1,0,0,0,0,0,0,0,1.5137966e-05
3.941407550000001,192.60498,49.40926,0.1008,797.0,0.121,5732.0,-0.082525,-0.11,G0 V,0.5952232606438214,0.0031586520818644,0,0,0,1,0,0,0,0,0,0,0,1.8291135e-05
3.941407550000001,192.60498,49.41243,0.271,797.0,1.31,6197.0,-0.082525,-0.002,G0 V,0.5564901349948079,0.0031586837095341,0,0,0,1,0,0,0,0,0,0,0,5.37016e-05
2.3,192.60498,16.84193466,0.1008,797.0,1.31,5520.0,-0.2091,-0.002,G0 V,0.573208722741433,0.0028640323660466,0,0,0,1,0,0,0,0,0,0,0,9.149782e-06
2.6,192.60498,16.841896,0.122,797.0,1.31,5526.0,-0.082525,-0.002,G0 V,0.5738317757009346,0.002864032048931,0,0,0,1,0,0,0,0,0,0,0,1.31973875e-05
3.08,192.60498,16.84183355,0.1261,797.0,1.31,5602.0,-0.082525,0.1,G0 V,0.581723779854621,0.0028640315366738,0,0,0,1,0,0,0,0,0,0,0,1.9003404e-05
2.84141754,192.60498,16.84189987,0.1008,797.0,1.31,5602.0,-0.082525,0.1,G0 V,0.581723779854621,0.0028640320806754,0,0,0,1,0,0,0,0,0,0,0,1.5516749e-05
2.3,192.60498,16.84183355,0.1008,797.0,1.31,5520.0,-0.2091,-0.002,G0 V,0.573208722741433,0.0028640315366738,0,0,0,1,0,0,0,0,0,0,0,9.149782e-06
2.95,192.60498,16.84192204,0.1261,797.0,1.31,5602.0,-0.082525,0.1,G0 V,0.581723779854621,0.0028640322625288,0,0,0,1,0,0,0,0,0,0,0,1.9003404e-05
2.51,192.60498,88.6440015,0.3815,797.0,1.31,5661.0,-0.082525,0.0,G0 V,0.5878504672897197,0.0036054745720597,0,0,0,1,0,0,0,0,0,0,0,2.9102197e-05
2.3,192.60498,88.6440015,0.1008,797.0,1.31,5769.62,-0.082525,-0.083,G0 V,0.5991298026998961,0.0036054745720597,0,0,0,1,0,0,0,0,0,0,0,2.0320758e-05
2.7,192.60498,88.64578,0.388,797.0,1.31,5862.0,-0.082525,-0.002,G0 V,0.5912772585669781,0.0036054976917243,0,0,0,1,0,0,0,0,0,0,0,2.8835717e-05
2.3,192.60498,88.64391771,0.1008,797.0,1.31,5769.62,-0.082525,-0.083,G0 V,0.5991298026998961,0.0036054734828364,0,0,0,1,0,0,0,0,0,0,0,2.0320758e-05
2.5,192.60498,88.6442364,0.3846,797.0,1.31,5861.0,-0.082525,-0.18,G0 V,0.5913811007268951,0.0036054776256324,0,0,0,1,0,0,0,0,0,0,0,5.9155886e-05
3.941407550000001,192.60498,88.64399719,0.1008,797.0,1.31,5661.0,-0.082525,0.0,G0 V,0.5878504672897197,0.0036054745160321,0,0,0,1,0,0,0,0,0,0,0,1.3074608e-05
2.69,192.60498,3.215106337,0.044,797.0,1.31,5779.0,-0.082525,-0.32,G0 V,0.599896157840083,0.0027564543548192,0,0,0,1,0,0,0,0,0,0,0,2.3065999e-05
2.73,192.60498,3.21515,0.045,797.0,1.31,5800.0,-0.082525,-0.002,G0 V,0.5977154724818275,0.0027564546865724,0,0,0,1,0,0,0,0,0,0,0,1.3367592e-05
2.3,192.60498,3.21508917,0.1008,797.0,1.31,5582.0,0.47201,-0.002,G0 V,0.7684509366562824,0.0027564542243836,0,0,0,1,0,0,0,0,0,0,0,5.707968e-06
2.68609988,192.60498,3.215090036,0.1008,797.0,1.31,5541.0,-0.082525,0.12,G0 V,0.5753894080996884,0.0027564542309635,0,0,0,1,0,0,0,0,0,0,0,2.1893944e-05
1.54,192.60498,3.215109385,0.0418,797.0,1.31,5541.0,-0.082525,0.12,G0 V,0.5753894080996884,0.002756454377978,0,0,0,1,0,0,0,0,0,0,0,2.2117632e-05
2.244,192.60498,3.215106337,0.04391,797.0,1.31,5620.0,-0.082525,0.12,G0 V,0.5835929387331257,0.0027564543548192,0,0,0,1,0,0,0,0,0,0,0,2.3466324e-05
2.3,192.60498,3.215109385,0.1008,797.0,1.31,5582.0,0.47201,-0.002,G0 V,0.7684509366562824,0.002756454377978,0,0,0,1,0,0,0,0,0,0,0,5.707968e-06
3.44,192.60498,40.80957343,0.2489,797.0,1.31,6183.0,-0.082525,0.26,G0 V,0.5579439252336449,0.003075121277547,0,0,0,1,0,0,0,0,0,0,0,3.2903536e-05
