planet_radius,planet_mass,orbital_period,semi_major_axis,equilibrium_temp,planet_density,star_temp,star_luminosity,star_metallicity,star_type,habitability_score,stellar_compatibility,orbital_stability,star_class_B,star_class_D,star_class_F,star_class_G,star_class_K,star_class_L,star_class_M,star_class_T,star_class_W,star_class_m,habitable
1.18,192.60498,22.59848,0.156,797.0,1.31,5889.0,-0.082525,-0.002,G0 V,0.40868980477223427,0.5884735202492212,0.002912043021824714,0,0,0,1,0,0,0,0,0,0,1
1.12,192.60498,22.5965999,0.1437,797.0,1.31,5585.0,-0.082525,-0.38,G0 V,0.42561180843613633,0.5799584631360333,0.002912027078674228,0,0,0,1,0,0,0,0,0,0,1
1.3,192.60498,22.5968256,0.1505,797.0,1.31,5610.0,-0.082525,-0.04,G0 V,0.37220600162205997,0.5825545171339563,0.0029120289925893008,0,0,0,1,0,0,0,0,0,0,0
1.12,192.60498,22.597053,0.148,797.0,1.31,5577.0,-0.082525,-0.002,G0 V,0.42598704103671703,0.5791277258566978,0.0029120309209227607,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,22.59680883,0.1008,797.0,1.31,5500.82,0.39588,-0.459,G0 V,0.15796124684077503,0.7295690301142264,0.0029120288503811692,0,0,0,1,0,0,0,0,0,0,0
1.21,192.60498,22.5965999,0.1008,797.0,1.31,5688.0,-0.082525,0.01,G0 V,0.39496124684077505,0.5906542056074766,0.002912027078674228,0,0,0,1,0,0,0,0,0,0,0
1.13,192.60498,45.348269,0.236,797.0,1.31,5577.0,-0.082525,-0.002,G0 V,0.43106802721088433,0.5791277258566978,0.0031186483755486103,0,0,0,1,0,0,0,0,0,0,1
1.34,192.60498,45.3485277,0.1008,797.0,1.31,5688.0,-0.082525,0.01,G0 V,0.355961246840775,0.5906542056074766,0.0031186508916584816,0,0,0,1,0,0,0,0,0,0,0
2.404,192.60498,10.3392924,0.1008,797.0,1.31,5541.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5753894080996884,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,45.3486381,0.1008,797.0,1.31,5500.82,0.39588,-0.459,G0 V,0.15796124684077503,0.7295690301142264,0.0031186519654074173,0,0,0,1,0,0,0,0,0,0,0
1.61,192.60498,45.3486381,0.2395,797.0,1.31,5610.0,-0.082525,-0.04,G0 V,0.2874061346208463,0.5825545171339563,0.0031186519654074173,0,0,0,1,0,0,0,0,0,0,0
2.139,192.60498,45.3485277,0.23879,797.0,1.31,5541.0,-0.082525,-0.29,G0 V,0.17033743846560037,0.5753894080996884,0.0031186508916584816,0,0,0,1,0,0,0,0,0,0,0
1.2,192.60498,45.3485277,0.2287,797.0,1.31,5585.0,-0.082525,-0.38,G0 V,0.4093671314853497,0.5799584631360333,0.0031186508916584816,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,45.34846534,0.1008,797.0,1.31,5500.82,0.39588,-0.459,G0 V,0.15796124684077503,0.7295690301142264,0.003118650285146276,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,45.3485076833,0.1008,797.0,1.31,5500.82,0.39588,-0.459,G0 V,0.15796124684077503,0.7295690301142264,0.0031186506969764025,0,0,0,1,0,0,0,0,0,0,0
1.33,192.60498,45.347,0.248,797.0,1.31,5889.0,-0.082525,-0.002,G0 V,0.37223287671232874,0.5884735202492212,0.0031186360333444563,0,0,0,1,0,0,0,0,0,0,0
2.73,192.60498,10.043686,0.097,797.0,1.31,6326.0,-0.082525,-0.002,G0 V,0.1576458223857068,0.5430944963655243,0.0028093335071449244,0,0,0,1,0,0,0,0,0,0,0
3.21,192.60498,10.04377084,0.0939,797.0,1.31,6308.0,-0.082525,-0.08,G0 V,0.15738943392266933,0.544963655244029,0.0028093341767324613,0,0,0,1,0,0,0,0,0,0,0
2.974,192.60498,10.3392924,0.1008,797.0,1.31,5837.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5938733125649013,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
3.029,192.60498,10.04377084,0.0909,797.0,1.31,5837.0,-0.082525,0.01,G0 V,0.15714210884710073,0.5938733125649013,0.0028093341767324613,0,0,0,1,0,0,0,0,0,0,0
2.94,192.60498,10.04378351,0.0957,797.0,1.31,6325.0,-0.082525,-0.04,G0 V,0.15753820301423094,0.5431983385254413,0.0028093342767286475,0,0,0,1,0,0,0,0,0,0,0
2.29,192.60498,10.04325,0.094,797.0,1.31,6084.0,-0.082525,-0.002,G0 V,0.15739769150052463,0.5682242990654205,0.0028093300660824664,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.04378351,0.1008,797.0,1.31,5829.0,0.14374,-0.002,G0 V,0.15796124684077503,0.6522000498442367,0.0028093342767286475,0,0,0,1,0,0,0,0,0,0,0
3.21,192.60498,10.04377084,0.1008,797.0,1.31,6091.0,-0.082525,0.04,G0 V,0.15796124684077503,0.567497403946002,0.0028093341767324613,0,0,0,1,0,0,0,0,0,0,0
2.79,192.60498,10.044,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.0028093359853465032,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.04372368,0.1008,797.0,1.31,5829.0,0.14374,-0.002,G0 V,0.15796124684077503,0.6522000498442367,0.002809333804528883,0,0,0,1,0,0,0,0,0,0,0
3.3,192.60498,15.1622735,0.1236,797.0,1.31,6308.0,-0.082525,-0.08,G0 V,0.1598806224685568,0.544963655244029,0.0028503206025649584,0,0,0,1,0,0,0,0,0,0,0
2.07,192.60498,15.16342,0.124,797.0,1.31,6084.0,-0.082525,-0.002,G0 V,0.15991471215351813,0.5682242990654205,0.0028503299171369185,0,0,0,1,0,0,0,0,0,0,0
3.1,192.60498,15.162,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.002850318380563109,0,0,0,1,0,0,0,0,0,0,0
3.154,192.60498,10.3392924,0.1008,797.0,1.31,5837.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5938733125649013,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,15.16221349,0.1008,797.0,1.31,5829.0,0.14374,-0.002,G0 V,0.15796124684077503,0.6522000498442367,0.002850320115024146,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,15.1622287,0.1008,797.0,1.31,5829.0,0.14374,-0.002,G0 V,0.15796124684077503,0.6522000498442367,0.002850320238595131,0,0,0,1,0,0,0,0,0,0,0
3.12,192.60498,15.1622287,0.1259,797.0,1.31,6325.0,-0.082525,-0.04,G0 V,0.16007683688170324,0.5431983385254413,0.002850320238595131,0,0,0,1,0,0,0,0,0,0,0
3.37,192.60498,15.1622735,0.1008,797.0,1.31,6091.0,-0.082525,0.04,G0 V,0.15796124684077503,0.567497403946002,0.0028503206025649584,0,0,0,1,0,0,0,0,0,0,0
3.04,192.60498,15.163161,0.127,797.0,1.31,6326.0,-0.082525,-0.002,G0 V,0.1601708489054992,0.5430944963655243,0.002850327812923887,0,0,0,1,0,0,0,0,0,0,0
3.124,192.60498,15.1622735,0.1196,797.0,1.31,5837.0,-0.082525,0.01,G0 V,0.1595405232929164,0.5938733125649013,0.0028503206025649584,0,0,0,1,0,0,0,0,0,0,0
2.46,192.60498,56.414742,0.2967,797.0,1.31,6308.0,-0.082525,-0.08,G0 V,0.17612869136382317,0.544963655244029,0.00323012796688142,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,56.41468367,0.1008,797.0,1.31,5829.0,0.14374,-0.002,G0 V,0.15796124684077503,0.6522000498442367,0.0032301273582822578,0,0,0,1,0,0,0,0,0,0,0
2.9,192.60498,56.4148314,0.3024,797.0,1.31,6325.0,-0.082525,-0.04,G0 V,0.1767200754005655,0.5431983385254413,0.0032301288996568556,0,0,0,1,0,0,0,0,0,0,0
2.325,192.60498,56.414742,0.2872,797.0,1.31,5837.0,-0.082525,0.01,G0 V,0.1751517982251284,0.5938733125649013,0.00323012796688142,0,0,0,1,0,0,0,0,0,0,0
2.6186448,192.60498,56.4159,0.1008,797.0,1.31,5829.0,0.14374,-0.002,G0 V,0.15796124684077503,0.6522000498442367,0.0032301400491821126,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,56.4148314,0.1008,797.0,1.31,5829.0,0.14374,-0.002,G0 V,0.15796124684077503,0.6522000498442367,0.0032301288996568556,0,0,0,1,0,0,0,0,0,0,0
1.26,192.60498,12.3102846,0.0956,797.0,1.31,5177.0,-0.082525,-0.22,G0 V,0.3795299306868305,0.5375908618899273,0.0028273369466484633,0,0,0,1,0,0,0,0,0,0,0
1.38,192.60498,12.3102846,0.09793,797.0,1.31,5058.0,-0.082525,0.07,G0 V,0.34372290189109755,0.525233644859813,0.0028273369466484633,0,0,0,1,0,0,0,0,0,0,0
1.51,192.60498,12.3101351,0.0968,797.0,1.31,5009.0,-0.082525,0.16,G0 V,0.3046292559899117,0.5201453790238837,0.0028273357515707542,0,0,0,1,0,0,0,0,0,0,0
1.36,192.60498,12.3102846,0.1008,797.0,1.31,5098.0,-0.082525,-0.02,G0 V,0.349961246840775,0.5293873312564901,0.0028273369466484633,0,0,0,1,0,0,0,0,0,0,0
1.495,192.60498,10.3392924,0.1008,797.0,1.31,5058.0,-0.082525,-0.002,G0 V,0.30946124684077503,0.525233644859813,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,12.3101351,0.1008,797.0,1.31,4993.0,-0.40199,-0.002,G0 V,0.15796124684077503,0.5184839044652129,0.0028273357515707542,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,12.3101908231,0.1008,797.0,1.31,4993.0,-0.40199,-0.002,G0 V,0.15796124684077503,0.5184839044652129,0.002827336197011671,0,0,0,1,0,0,0,0,0,0,0
1.39,192.60498,12.31043,0.096,797.0,1.31,5178.0,-0.082525,-0.002,G0 V,0.3405630252100841,0.5376947040498442,0.002827338108952435,0,0,0,1,0,0,0,0,0,0,0
1.89,192.60498,25.19418,0.155,797.0,1.31,5184.0,-0.082525,-0.002,G0 V,0.19560162601626022,0.5383177570093458,0.002934222191393328,0,0,0,1,0,0,0,0,0,0,0
1.939,192.60498,25.1934467,0.15787,797.0,1.31,5058.0,-0.082525,0.07,G0 V,0.1811549559477344,0.525233644859813,0.0029342158779433304,0,0,0,1,0,0,0,0,0,0,0
1.78,192.60498,25.1934467,0.1541,797.0,1.31,5177.0,-0.082525,-0.22,G0 V,0.22852234682268813,0.5375908618899273,0.0029342158779433304,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,25.1933989,0.1008,797.0,1.31,4993.0,-0.40199,-0.002,G0 V,0.15796124684077503,0.5184839044652129,0.0029342154664034176,0,0,0,1,0,0,0,0,0,0,0
1.87,192.60498,25.1934467,0.1008,797.0,1.31,5098.0,-0.082525,-0.02,G0 V,0.19696124684077498,0.5293873312564901,0.0029342158779433304,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,25.1936806932,0.1008,797.0,1.31,4993.0,-0.40199,-0.002,G0 V,0.15796124684077503,0.5184839044652129,0.002934217892537908,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,25.19370089,0.1008,797.0,1.31,4993.0,-0.40199,-0.002,G0 V,0.15796124684077503,0.5184839044652129,0.002934218066424987,0,0,0,1,0,0,0,0,0,0,0
1.58,192.60498,25.193458,0.155,797.0,1.31,5178.0,-0.082525,-0.002,G0 V,0.28860162601626016,0.5376947040498442,0.0029342159752320717,0,0,0,1,0,0,0,0,0,0,0
1.926,192.60498,10.3392924,0.1008,797.0,1.31,5058.0,-0.082525,-0.002,G0 V,0.18016124684077506,0.525233644859813,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
1.95,192.60498,25.1933989,0.156,797.0,1.31,5009.0,-0.082525,0.16,G0 V,0.17768980477223428,0.5201453790238837,0.0029342154664034176,0,0,0,1,0,0,0,0,0,0,0
0.98,192.60498,6.79164786,0.1008,797.0,1.31,5888.0,-0.082525,-0.23,G0 V,0.451961246840775,0.5885773624091382,0.0027838996338544323,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,6.79164656,0.1008,797.0,1.31,5835.36,0.13738,-0.4,G0 V,0.15796124684077503,0.6489956137071652,0.0027838996237793063,0,0,0,1,0,0,0,0,0,0,0
1.08,192.60498,6.79164786,0.0712,797.0,1.31,6303.0,-0.082525,-0.24,G0 V,0.4315371215263376,0.5454828660436137,0.0027838996338544323,0,0,0,1,0,0,0,0,0,0,1
1.2,192.60498,6.79165,0.073,797.0,1.31,6314.0,-0.082525,-0.002,G0 V,0.39568240788790865,0.5443406022845275,0.0027838996504396404,0,0,0,1,0,0,0,0,0,0,0
1.144,192.60498,6.79164786,0.06651,797.0,1.31,5789.0,-0.082525,-0.3,G0 V,0.411959840495684,0.5988577362409138,0.0027838996338544323,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,6.7916338166,0.1008,797.0,1.31,5835.36,0.13738,-0.4,G0 V,0.15796124684077503,0.6489956137071652,0.0027838995250167218,0,0,0,1,0,0,0,0,0,0,0
1.01,192.60498,6.79164656,0.0658,797.0,1.31,5772.0,-0.082525,-0.38,G0 V,0.45210288491365935,0.5993769470404985,0.0027838996237793063,0,0,0,1,0,0,0,0,0,0,1
1.155,192.60498,10.3392924,0.1008,797.0,1.31,5789.0,-0.082525,-0.002,G0 V,0.411461246840775,0.5988577362409138,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,1
1.03,192.60498,6.791636,0.068,797.0,1.31,5774.0,-0.082525,-0.002,G0 V,0.44627950310559006,0.5995846313603322,0.0027838995419382827,0,0,0,1,0,0,0,0,0,0,1
1.138,192.60498,10.3392924,0.1008,797.0,1.31,5789.0,-0.082525,-0.002,G0 V,0.416561246840775,0.5988577362409138,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,1
1.128,192.60498,11.8377261,0.09633,797.0,1.31,5789.0,-0.082525,-0.3,G0 V,0.4191903386616378,0.5988577362409138,0.0028235644327333307,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,11.8376933,0.1008,797.0,1.31,5835.36,0.13738,-0.4,G0 V,0.15796124684077503,0.6489956137071652,0.002823564171234827,0,0,0,1,0,0,0,0,0,0,0
1.0,192.60498,11.8376933,0.0953,797.0,1.31,5772.0,-0.082525,-0.38,G0 V,0.45750511891636475,0.5993769470404985,0.002823564171234827,0,0,0,1,0,0,0,0,0,0,1
0.98,192.60498,11.8377261,0.1008,797.0,1.31,5888.0,-0.082525,-0.23,G0 V,0.451961246840775,0.5885773624091382,0.0028235644327333307,0,0,0,1,0,0,0,0,0,0,1
0.89,192.60498,11.837549,0.098,797.0,1.31,5774.0,-0.082525,-0.002,G0 V,0.4247287066246057,0.5995846313603322,0.0028235630208014346,0,0,0,1,0,0,0,0,0,0,1
1.02,192.60498,11.83728,0.106,797.0,1.31,6314.0,-0.082525,-0.002,G0 V,0.4523949313621964,0.5443406022845275,0.0028235608761983757,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,11.8377061951,0.1008,797.0,1.31,5835.36,0.13738,-0.4,G0 V,0.15796124684077503,0.6489956137071652,0.002823564274041204,0,0,0,1,0,0,0,0,0,0,0
1.06,192.60498,11.8377261,0.1032,797.0,1.31,6303.0,-0.082525,-0.24,G0 V,0.4401611134542387,0.5454828660436137,0.0028235644327333307,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,3.17323012,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.0027561362143447587,0,0,0,1,0,0,0,0,0,0,0
0.98,192.60498,3.17323306,0.1008,797.0,1.31,4584.0,-0.082525,0.0,G0 V,0.451961246840775,0.47601246105919004,0.0027561362366778416,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,3.1732902751,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.0027561366713002283,0,0,0,1,0,0,0,0,0,0,0
0.88,192.60498,3.17323012,0.0362,797.0,1.31,4500.0,-0.082525,-0.32,G0 V,0.4167650473571647,0.46728971962616817,0.0027561362143447587,0,0,0,1,0,0,0,0,0,0,1
0.95,192.60498,3.173338,0.036,797.0,1.31,4530.0,-0.082525,-0.002,G0 V,0.4377494908350305,0.470404984423676,0.0027561370338324257,0,0,0,1,0,0,0,0,0,0,1
0.91,192.60498,3.17323306,0.0362,797.0,1.31,4500.0,-0.082525,-0.32,G0 V,0.4257650473571647,0.46728971962616817,0.0027561362366778416,0,0,0,1,0,0,0,0,0,0,1
0.81,192.60498,3.173315,0.036,797.0,1.31,4498.0,-0.082525,-0.002,G0 V,0.3957494908350305,0.46708203530633435,0.0027561368591177355,0,0,0,1,0,0,0,0,0,0,0
0.96,192.60498,13.29706969,0.094,797.0,1.31,4500.0,-0.082525,-0.32,G0 V,0.4453976915005246,0.46728971962616817,0.0028352472124943033,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,13.2972698235,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.0028352488212937243,0,0,0,1,0,0,0,0,0,0,0
0.86,192.60498,13.297004,0.093,797.0,1.31,4498.0,-0.082525,-0.002,G0 V,0.41531515469323543,0.46708203530633435,0.00283524668443701,0,0,0,1,0,0,0,0,0,0,1
1.05,192.60498,13.29706969,0.1008,797.0,1.31,4584.0,-0.082525,0.0,G0 V,0.442961246840775,0.47601246105919004,0.0028352472124943033,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,13.2970695,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.0028352472109669643,0,0,0,1,0,0,0,0,0,0,0
1.06,192.60498,13.29724,0.094,797.0,1.31,4530.0,-0.082525,-0.002,G0 V,0.4393976915005246,0.470404984423676,0.002835248581553487,0,0,0,1,0,0,0,0,0,0,1
0.91,192.60498,13.2970695,0.094,797.0,1.31,4500.0,-0.082525,-0.32,G0 V,0.43039769150052465,0.46728971962616817,0.0028352472109669643,0,0,0,1,0,0,0,0,0,0,1
1.331,192.60498,3.24416463,0.03925,797.0,1.31,5072.0,-0.082525,-0.1,G0 V,0.3537026775468571,0.52668743509865,0.0027566751585953956,0,0,0,1,0,0,0,0,0,0,0
1.58,192.60498,3.24416463,0.0402,797.0,1.31,5380.0,-0.082525,-0.2,G0 V,0.27907684457597715,0.5586708203530634,0.0027566751585953956,0,0,0,1,0,0,0,0,0,0,0
1.84,192.60498,3.24417541,0.0401,797.0,1.31,5094.0,-0.082525,0.16,G0 V,0.2010690341343946,0.5289719626168224,0.002756675240515399,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3.2441268758,0.1008,797.0,1.31,5104.0,-0.51588,-0.002,G0 V,0.15796124684077503,0.5300103842159917,0.002756674871691522,0,0,0,1,0,0,0,0,0,0,0
1.57,192.60498,3.24416463,0.1008,797.0,1.31,5205.0,-0.082525,-0.06,G0 V,0.286961246840775,0.5404984423676013,0.0027566751585953956,0,0,0,1,0,0,0,0,0,0,0
1.92,192.60498,3.244218,0.042,797.0,1.31,5174.0,-0.082525,-0.002,G0 V,0.17721756894790602,0.5372793354101765,0.002756675564167851,0,0,0,1,0,0,0,0,0,0,0
1.423,192.60498,10.3392924,0.1008,797.0,1.31,5072.0,-0.082525,-0.002,G0 V,0.331061246840775,0.52668743509865,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
1.51,192.60498,3.244107,0.041,797.0,1.31,5376.0,-0.082525,-0.002,G0 V,0.3001393568147014,0.5582554517133956,0.0027566747206502307,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3.24417541,0.1008,797.0,1.31,5104.0,-0.51588,-0.002,G0 V,0.15796124684077503,0.5300103842159917,0.002756675240515399,0,0,0,1,0,0,0,0,0,0,0
1.48,192.60498,14.5123099,0.1008,797.0,1.31,5205.0,-0.082525,-0.06,G0 V,0.31396124684077503,0.5404984423676013,0.002845049850011803,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,14.5123622,0.1008,797.0,1.31,5104.0,-0.51588,-0.002,G0 V,0.15796124684077503,0.5300103842159917,0.002845050273344208,0,0,0,1,0,0,0,0,0,0,0
1.604,192.60498,10.3392924,0.1008,797.0,1.31,5072.0,-0.082525,-0.002,G0 V,0.27676124684077497,0.52668743509865,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
1.45,192.60498,14.5123099,0.1092,797.0,1.31,5380.0,-0.082525,-0.2,G0 V,0.3236629997884493,0.5586708203530634,0.002845049850011803,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,14.5115026521,0.1008,797.0,1.31,5104.0,-0.51588,-0.002,G0 V,0.15796124684077503,0.5300103842159917,0.0028450433159131505,0,0,0,1,0,0,0,0,0,0,0
1.223,192.60498,14.5123099,0.10656,797.0,1.31,5072.0,-0.082525,-0.1,G0 V,0.39154177792800404,0.52668743509865,0.002845049850011803,0,0,0,1,0,0,0,0,0,0,0
2.08,192.60498,14.5123622,0.1087,797.0,1.31,5094.0,-0.082525,0.16,G0 V,0.15862105430127427,0.5289719626168224,0.002845050273344208,0,0,0,1,0,0,0,0,0,0,0
1.46,192.60498,14.51143,0.11,797.0,1.31,5376.0,-0.082525,-0.002,G0 V,0.32073015873015875,0.5582554517133956,0.002845042727847452,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,21.08719667,0.1008,797.0,1.31,6404.12,0.34593,-0.037,G0 V,0.15796124684077503,0.6733543468328141,0.002899283501062837,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,21.08719422,0.1527,797.0,1.31,6266.0,-0.082525,-0.28,G0 V,0.1623991771775023,0.54932502596054,0.002899283480468517,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,21.08721,0.164,797.0,13.0,6350.0,-0.082525,0.1,F7 V,0.16339869281045752,0.5406022845275181,0.0028992836131127527,0,0,1,0,0,0,0,0,0,0,0
3.9414075500000005,192.60498,21.08721,0.1635,797.0,13.0,6350.0,-0.082525,0.1,G0 V,0.16335420637081405,0.5406022845275181,0.0028992836131127527,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,21.087174,0.155,797.0,1.31,6225.0,-0.082525,-0.002,G0 V,0.1626016260162602,0.5535825545171339,0.0028992833105023473,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,21.087168,0.1539,797.0,17.2,6260.0,-0.082525,-0.29,G0 V,0.16250473972157523,0.5499480789200415,0.0028992832600672857,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,21.08718888,0.1008,797.0,1.31,6404.12,0.34593,-0.037,G0 V,0.15796124684077503,0.6733543468328141,0.0028992834355813066,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,21.0874,0.155,797.0,12.4,6260.0,-0.082525,-0.29,F7 IV,0.1626016260162602,0.5499480789200415,0.0028992852102242713,0,0,1,0,0,0,0,0,0,0,0
3.9414075500000005,192.60498,10.3392924,0.1008,797.0,1.31,6260.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5499480789200415,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,21.0871953,0.1527,797.0,1.31,6266.0,-0.082525,-0.28,G0 V,0.1623991771775023,0.54932502596054,0.002899283489546829,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,21.0871953,0.1008,797.0,1.31,6404.12,0.34593,-0.037,G0 V,0.15796124684077503,0.6733543468328141,0.002899283489546829,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,21.08719422,0.1008,797.0,1.31,6347.0,-0.082525,-0.06,G0 V,0.15796124684077503,0.5409138110072689,0.002899283480468517,0,0,0,1,0,0,0,0,0,0,0
0.82,192.60498,6.738088,0.065,797.0,1.31,5166.0,-0.082525,-0.002,G0 V,0.4010387596899224,0.5364485981308411,0.0027834846016184427,0,0,0,1,0,0,0,0,0,0,1
0.73,192.60498,6.73808701,0.0647,797.0,1.31,5168.0,-0.082525,-0.12,G0 V,0.3740147263990079,0.536656282450675,0.0027834845939481343,0,0,0,1,0,0,0,0,0,0,0
0.822,192.60498,6.73811219,0.0645,797.0,1.31,5128.0,-0.082525,-0.11,G0 V,0.40159870834409717,0.532502596053998,0.002783484789037411,0,0,0,1,0,0,0,0,0,0,1
0.78,192.60498,6.73811219,0.0647,797.0,1.31,5168.0,-0.082525,-0.12,G0 V,0.3890147263990079,0.536656282450675,0.002783484789037411,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.73808701,0.1008,797.0,1.31,5174.86,-0.352,-0.0443,G0 V,0.15796124684077503,0.537368639667705,0.0027834845939481343,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.7380558259,0.1008,797.0,1.31,5174.86,-0.352,-0.0443,G0 V,0.15796124684077503,0.537368639667705,0.0027834843523404065,0,0,0,1,0,0,0,0,0,0,0
0.775,192.60498,10.3392924,0.1008,797.0,1.31,5128.0,-0.082525,-0.002,G0 V,0.390461246840775,0.532502596053998,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
0.84,192.60498,6.738019,0.066,797.0,1.31,5309.0,-0.082525,-0.002,G0 V,0.40711892450879006,0.5512980269989616,0.002783484067021275,0,0,0,1,0,0,0,0,0,0,1
0.79,192.60498,6.73811219,0.1008,797.0,1.31,5270.0,-0.082525,-0.06,G0 V,0.39496124684077505,0.5472481827622014,0.002783484789037411,0,0,0,1,0,0,0,0,0,0,0
0.859,192.60498,10.3392924,0.1008,797.0,1.31,5128.0,-0.082525,-0.002,G0 V,0.415661246840775,0.532502596053998,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,1
0.81,192.60498,13.0600422,0.1006,797.0,1.31,5168.0,-0.082525,-0.12,G0 V,0.40094461408865956,0.536656282450675,0.0028333431165837807,0,0,0,1,0,0,0,0,0,0,1
0.852,192.60498,13.0600422,0.10026,797.0,1.31,5128.0,-0.082525,-0.11,G0 V,0.4135163464474086,0.532502596053998,0.0028333431165837807,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,13.0601553001,0.1008,797.0,1.31,5174.86,-0.352,-0.0443,G0 V,0.15796124684077503,0.537368639667705,0.0028333440245328113,0,0,0,1,0,0,0,0,0,0,0
0.79,192.60498,13.060022,0.101,797.0,1.31,5166.0,-0.082525,-0.002,G0 V,0.3949778830963665,0.5364485981308411,0.002833342954421559,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,13.0600399,0.1008,797.0,1.31,5174.86,-0.352,-0.0443,G0 V,0.15796124684077503,0.537368639667705,0.0028333430981197644,0,0,0,1,0,0,0,0,0,0,0
0.87,192.60498,13.0600422,0.1008,797.0,1.31,5270.0,-0.082525,-0.06,G0 V,0.41896124684077507,0.5472481827622014,0.0028333431165837807,0,0,0,1,0,0,0,0,0,0,1
0.8,192.60498,13.0600399,0.1006,797.0,1.31,5168.0,-0.082525,-0.12,G0 V,0.39794461408865955,0.536656282450675,0.0028333430981197644,0,0,0,1,0,0,0,0,0,0,0
3.36,192.60498,7.41683033,0.0777,797.0,1.31,4938.0,-0.082525,0.0,G0 V,0.15606304947198668,0.5127725856697819,0.0027887533062979186,0,0,0,1,0,0,0,0,0,0,0
2.5,192.60498,7.4175,0.083,797.0,380.0,5038.0,0.66276,0.04,K2 III-IV,0.1564945226917058,0.7882608016614746,0.0027887585144283395,0,0,0,0,1,0,0,0,0,0,0
3.2,192.60498,7.416755,0.082,797.0,1.31,4940.0,-0.082525,-0.002,G0 V,0.15641293013555785,0.5129802699896158,0.0027887527204457085,0,0,0,1,0,0,0,0,0,0,0
